job_id,state,district,domain,nsqf_job_role,qp_code,job_type_available,local_demand_signal,active_msme_cluster,estimated_monthly_income_lpa
JOB_0610ADC0,Bihar,Patna,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,True,17.5
JOB_73451554,Bihar,Patna,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,11.8
JOB_08EBC995,Bihar,Patna,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Low,True,17.5
JOB_3480166C,Bihar,Patna,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Low,False,24.5
JOB_2400BFDE,Bihar,Patna,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Low,True,8.9
JOB_8073F180,Bihar,Patna,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,True,18.3
JOB_E09E9F8D,Bihar,Patna,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Low,False,9.9
JOB_66E29614,Bihar,Patna,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,True,14.4
JOB_BCF9A5B2,Bihar,Patna,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,False,23.0
JOB_B3D82EFD,Bihar,Patna,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,True,23.1
JOB_EE1423A5,Bihar,Patna,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,False,9.4
JOB_198D00DA,Bihar,Samastipur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,True,10.0
JOB_E8E0DB13,Bihar,Samastipur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,False,20.9
JOB_59C69F75,Bihar,Samastipur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,False,24.3
JOB_A8E99D1A,Bihar,Samastipur,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,False,12.6
JOB_5877D279,Bihar,Samastipur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,True,22.8
JOB_D0C0621E,Bihar,Samastipur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,False,12.8
JOB_B81CA892,Bihar,Samastipur,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,False,24.7
JOB_3BDF4667,Bihar,Samastipur,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,True,23.5
JOB_ABDCA3AC,Bihar,Samastipur,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,High,True,24.3
JOB_F30B4F2C,Bihar,Samastipur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,False,17.7
JOB_C718F3FB,Bihar,Samastipur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,True,10.6
JOB_D526A8CD,Bihar,Samastipur,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,True,22.9
JOB_00F591B0,Bihar,Samastipur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Low,False,18.3
JOB_B98D1749,Bihar,Samastipur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,True,13.4
JOB_447C55A8,Bihar,Samastipur,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,False,14.0
JOB_1880DEBD,Bihar,Samastipur,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,False,24.9
JOB_2AD23482,Bihar,Samastipur,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,High,True,13.8
JOB_18C97226,Bihar,Samastipur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,False,21.6
JOB_7F42B260,Bihar,Samastipur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Low,True,14.8
JOB_177BB634,Bihar,Samastipur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,20.1
JOB_B311E7B3,Bihar,Samastipur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,False,22.4
JOB_3D4E21EF,Bihar,Samastipur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,True,8.8
JOB_D178D374,Bihar,Samastipur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,High,True,21.4
JOB_D1AE8E5E,Bihar,Samastipur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Low,False,10.3
JOB_0F169DC8,Bihar,Samastipur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,True,18.7
JOB_41601FEF,Bihar,Samastipur,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,True,23.9
JOB_63D1D42F,Bihar,Samastipur,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,False,9.1
JOB_006DF540,Bihar,Samastipur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Low,True,20.3
JOB_EA183C56,Bihar,Samastipur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,False,15.8
JOB_5A20D44C,Bihar,Samastipur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Low,True,22.6
JOB_D7F4C12E,Bihar,Samastipur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,False,17.7
JOB_33E69B26,Bihar,Samastipur,Construction,Assistant Mason,CON/Q0101,Daily Wage,Low,True,20.2
JOB_39C2854F,Bihar,Samastipur,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,True,18.7
JOB_39825DAB,Bihar,Samastipur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,False,8.6
JOB_45C7281C,Bihar,Samastipur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,True,25.0
JOB_5BBDF288,Bihar,Samastipur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,True,22.5
JOB_2B1A0E17,Bihar,Samastipur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Low,True,17.5
JOB_3306AEFA,Bihar,Samastipur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Low,True,13.3
JOB_A53E605B,Bihar,Samastipur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,False,9.9
JOB_D0EBE3FC,Bihar,Samastipur,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,False,22.9
JOB_61917A13,Bihar,Samastipur,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Low,True,12.1
JOB_AB11E42E,Bihar,Samastipur,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,False,13.8
JOB_730B0D8F,Bihar,Samastipur,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,True,18.7
JOB_7F844884,Bihar,Samastipur,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Low,True,13.0
JOB_AB943CB7,Bihar,Samastipur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,False,21.0
JOB_EDD23D7C,Bihar,Samastipur,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,False,23.0
JOB_0DE06F82,Bihar,Samastipur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,True,24.2
JOB_5FB3413C,Bihar,Samastipur,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,False,12.0
JOB_304A91C9,Bihar,Samastipur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,False,20.7
JOB_CC82809A,Bihar,Samastipur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,False,19.1
JOB_B2A1DA59,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,High,True,17.2
JOB_9117BE73,Bihar,Muzaffarpur,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,False,22.3
JOB_35125323,Bihar,Muzaffarpur,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,High,True,15.4
JOB_0828D2BD,Bihar,Muzaffarpur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Low,False,24.5
JOB_2059F65D,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,False,10.7
JOB_6165FBF3,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,High,True,19.7
JOB_EB20569F,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,True,8.7
JOB_BE39A019,Bihar,Muzaffarpur,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,High,True,10.5
JOB_14E82A40,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Low,True,24.6
JOB_20940390,Bihar,Muzaffarpur,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,True,9.5
JOB_E03F91FE,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,False,21.8
JOB_490E3C31,Bihar,Muzaffarpur,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,24.4
JOB_8C46C281,Bihar,Muzaffarpur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,False,11.6
JOB_34F5E1DE,Bihar,Muzaffarpur,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,High,False,14.6
JOB_0E507ADA,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,High,False,21.0
JOB_B2289FD4,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,False,18.4
JOB_9BDEC544,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Low,True,17.4
JOB_3E8BA9FA,Bihar,Muzaffarpur,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,False,13.1
JOB_80252099,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,True,15.8
JOB_D23749FE,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Low,False,8.8
JOB_D8E7D039,Bihar,Muzaffarpur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,True,16.3
JOB_8CC39813,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Low,False,12.4
JOB_69CB49A8,Bihar,Muzaffarpur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,False,23.5
JOB_148695C5,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,False,12.4
JOB_DB54DDB5,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,High,False,19.3
JOB_A271C003,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,False,14.9
JOB_3B9F3F1C,Bihar,Muzaffarpur,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,20.4
JOB_E399846E,Bihar,Muzaffarpur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,True,16.2
JOB_BBE22B69,Bihar,Muzaffarpur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,True,16.2
JOB_A848A5D1,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Low,True,14.8
JOB_8C6CB064,Bihar,Muzaffarpur,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,False,21.7
JOB_996D5C5D,Bihar,Muzaffarpur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,True,8.5
JOB_BE3A6CFC,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,True,15.6
JOB_23D83E4E,Bihar,Muzaffarpur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Low,True,19.6
JOB_824B0B75,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,False,11.2
JOB_3C0572EE,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,False,13.8
JOB_0FB0D480,Bihar,Muzaffarpur,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,False,14.2
JOB_04E3B459,Bihar,Muzaffarpur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,False,12.2
JOB_2DEB9B07,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,True,21.5
JOB_CD42A398,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,High,False,15.6
JOB_FD941061,Bihar,Muzaffarpur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,False,21.6
JOB_038159C3,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Low,True,17.2
JOB_C3C601F4,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Low,False,20.1
JOB_F348FF5D,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Low,False,20.4
JOB_995DBBC0,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Low,False,11.7
JOB_150D4754,Bihar,Muzaffarpur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,True,9.9
JOB_E56E874A,Bihar,Muzaffarpur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,True,11.8
JOB_73A2485E,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,False,11.1
JOB_C914EE0C,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,False,16.4
JOB_FF2F3FE3,Bihar,Muzaffarpur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,True,23.8
JOB_5258D382,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Low,True,12.7
JOB_C658EBBC,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,False,15.9
JOB_F8C3BDAA,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,False,20.8
JOB_6629923D,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,True,23.5
JOB_EA534B72,Bihar,Muzaffarpur,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Low,True,11.6
JOB_4C84F9A2,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,High,False,19.5
JOB_B3FB6850,Bihar,Muzaffarpur,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,False,10.9
JOB_1EDEA25B,Bihar,Muzaffarpur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,False,14.2
JOB_AC6366C1,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,False,21.6
JOB_CD5E28BD,Bihar,Muzaffarpur,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,High,False,13.4
JOB_08545F57,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,True,18.3
JOB_61485CF1,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Low,False,14.1
JOB_EBA5EA52,Bihar,Muzaffarpur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,True,20.1
JOB_56C7C7DB,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,True,14.1
JOB_FC95B471,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,10.3
JOB_17609929,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,High,True,14.3
JOB_9354D308,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,False,14.5
JOB_7522F422,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Low,False,9.3
JOB_0AE9886B,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,False,18.2
JOB_CCF1374F,Bihar,Muzaffarpur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,False,9.3
JOB_0FDED23F,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,True,24.2
JOB_863240FB,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,High,True,21.9
JOB_0ECF5235,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,True,10.8
JOB_F02C0922,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Low,True,16.9
JOB_565E78A9,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,True,16.9
JOB_A6D9CEA6,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,False,9.0
JOB_E9954317,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,False,12.0
JOB_D2C3B3FD,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,False,11.6
JOB_27332FBA,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,True,8.4
JOB_0B89A4D3,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,True,13.1
JOB_64577709,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,False,16.1
JOB_6317BB2D,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Low,False,22.0
JOB_BF975F4D,Bihar,Muzaffarpur,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,18.0
JOB_65670154,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,24.4
JOB_F73E45FC,Bihar,Muzaffarpur,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Low,True,17.8
JOB_D39F3884,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,8.1
JOB_953286BE,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,True,11.8
JOB_EA65ABF7,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,True,18.0
JOB_6ED74018,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Low,False,16.6
JOB_53D28550,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Low,False,11.2
JOB_3F06E978,Bihar,Muzaffarpur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,18.0
JOB_6B409963,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Low,False,11.9
JOB_19FBCE8E,Bihar,Muzaffarpur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,16.0
JOB_85FA9CF5,Bihar,Muzaffarpur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Low,True,11.3
JOB_CC11C29B,Bihar,Muzaffarpur,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Low,False,19.7
JOB_9F93CEFF,Bihar,Muzaffarpur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,False,12.5
JOB_FD111BDB,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,False,18.6
JOB_FDD69ED2,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,False,21.0
JOB_7F146792,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,High,False,14.4
JOB_EE95A259,Bihar,Vaishali,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,True,19.6
JOB_41684089,Bihar,Vaishali,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Low,False,17.9
JOB_2C23DCFC,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Low,True,18.7
JOB_917B96C8,Bihar,Vaishali,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,High,True,13.2
JOB_75B05E0C,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,True,23.1
JOB_2BB69E91,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,True,14.9
JOB_D4B848C5,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,8.1
JOB_D9DC9D2C,Bihar,Vaishali,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Low,False,21.3
JOB_D58BB611,Bihar,Vaishali,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,False,21.4
JOB_BAF7B986,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,True,12.3
JOB_A3083862,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Low,False,14.6
JOB_8D4988CE,Bihar,Vaishali,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,False,18.0
JOB_F06103DD,Bihar,Vaishali,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,False,8.3
JOB_917C9F1F,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,True,23.9
JOB_E051131F,Bihar,Vaishali,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,High,True,9.2
JOB_3A67A7DB,Bihar,Vaishali,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Low,True,16.8
JOB_4DFC4123,Bihar,Vaishali,Construction,Assistant Mason,CON/Q0101,Daily Wage,Low,True,21.3
JOB_BC715BC1,Bihar,Vaishali,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,False,24.2
JOB_03318E06,Bihar,Vaishali,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,False,9.4
JOB_2B2A739F,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,True,9.6
JOB_DA478651,Bihar,Vaishali,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,False,11.1
JOB_B81BE57F,Bihar,Vaishali,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,True,22.8
JOB_E8FE0BE6,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,High,True,18.9
JOB_8C7F2D40,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,High,True,13.5
JOB_7D76F827,Bihar,Vaishali,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,False,24.1
JOB_9053069C,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,14.5
JOB_03F4A180,Bihar,Vaishali,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,10.7
JOB_6130097B,Bihar,Vaishali,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,High,True,15.5
JOB_F5DCC0A9,Bihar,Vaishali,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,True,22.1
JOB_ECDF9E0D,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,False,13.2
JOB_82FCC043,Bihar,Vaishali,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,False,17.7
